regional_id,name
371,TILAMUTA
371,DULUPI
371,BOTUMOITO
371,PAGUYAMAN
371,WONOSARI
371,PAGUYAMAN PANTAI
372,TAPA
372,BULANGO UTARA
372,BULANGO SELATAN
372,BULANGO TIMUR
372,BULANGO ULU
372,KABILA
372,BOTU PINGGE
372,TILONGKABILA
372,SUWAWA
372,SUWAWA SELATAN
372,SUWAWA TIMUR
372,SUWAWA TENGAH
372,BONEPANTAI
372,KABILA BONE
372,BONE RAYA
372,BONE
372,BULAWA
373,POPAYATO
373,POPAYATO BARAT
373,POPAYATO TIMUR
373,LEMITO
373,WANGGARASI
373,MARISA
373,PATILANGGIO
373,BUNTULIA
373,DUHIADAA
373,RANDANGAN
373,TALUDITI
373,PAGUAT
373,DENGILO
374,BATUDAA PANTAI
374,BILUHU
374,BATUDAA
374,BONGOMEME
374,TABONGO
374,TIBAWA
374,PULUBALA
374,BOLIYOHUTO
374,MOOTILANGO
374,TOLANGOHULA
374,ASPARAGA
374,LIMBOTO
374,LIMBOTO BARAT
374,TELAGA
374,TELAGA BIRU
374,TILANGO
374,TELAGA JAYA
374,KOTA BARAT
374,DUNGINGI
374,KOTA SELATAN
374,KOTA TIMUR
374,KOTA UTARA
374,KOTA TENGAH
384,WEDA
384,WEDA SELATAN
384,WEDA UTARA
384,WEDA TENGAH
384,PULAU GEBE
384,PATANI
384,PATANI UTARA
384,PATANI BARAT
385,MALIFUT
385,KAO TELUK
385,KAO
385,KAO BARAT
385,KAO UTARA
385,TOBELO SELATAN
385,TOBELO BARAT
385,TOBELO TIMUR
385,TOBELO
385,TOBELO TENGAH
385,TOBELO UTARA
385,GALELA
385,GALELA SELATAN
385,GALELA BARAT
385,GALELA UTARA
385,LOLODA UTARA
385,LOLODA KEPULAUAN
386,OBI SELATAN
386,OBI
386,OBI BARAT
386,OBI TIMUR
386,OBI UTARA
386,BACAN
386,MANDIOLI SELATAN
386,MANDIOLI UTARA
386,BACAN SELATAN
386,BATANG LOMANG
386,BACAN TIMUR
386,BACAN TIMUR SELATAN
386,BACAN TIMUR TENGAH
386,BACAN BARAT
386,KASIRUTA BARAT
386,KASIRUTA TIMUR
386,BACAN BARAT UTARA
386,KAYOA
386,KAYOA BARAT
386,KAYOA SELATAN
386,KAYOA UTARA
386,PULAU MAKIAN
386,MAKIAN BARAT
386,GANE BARAT
386,GANE BARAT SELATAN
386,GANE BARAT UTARA
386,KEPULAUAN JORONGA
386,GANE TIMUR
386,GANE TIMUR TENGAH
386,GANE TIMUR SELATAN
387,SULA BESI BARAT
387,SULABESI SELATAN
387,SANANA
387,SULA BESI TENGAH
387,SULABESI TIMUR
387,SANANA UTARA
387,MANGOLI TIMUR
387,MANGOLI TENGAH
387,MANGOLI UTARA TIMUR
387,MANGOLI BARAT
387,MANGOLI UTARA
387,MANGOLI SELATAN
387,TALIABU TIMUR
387,TALIABU TIMUR SELATAN
387,TALIABU BARAT
387,TALIABU UTARA
387,TALIABU BARAT LAUT
387,LEDE
387,TALIABU SELATAN
388,MABA SELATAN
388,KOTA MABA
388,WASILE SELATAN
388,WASILE
388,WASILE TIMUR
388,WASILE TENGAH
388,WASILE UTARA
388,MABA
388,MABA TENGAH
388,MABA UTARA
389,TIDORE SELATAN
389,TIDORE UTARA
389,TIDORE
389,TIDORE TIMUR
389,OBA
389,OBA SELATAN
389,OBA UTARA
389,OBA TENGAH
390,PULAU TERNATE
390,MOTI
390,PULAU BATANG DUA
390,PULAU HIRI
390,TERNATE SELATAN
390,TERNATE TENGAH
390,TERNATE UTARA
391,WEB
391,TOWE HITAM
391,SENGGI
391,WARIS
391,ARSO
391,ARSO TIMUR
391,SKANTO
394,IWUR
394,KAWOR
394,TARUP
394,AWINBON
394,OKSIBIL
394,PEPERA
394,ALEMSOM
394,SERAMBAKON
394,KOLOMDOL
394,OKSOP
394,OK BAPE
394,OK AON
394,BORME
394,BIME
394,EPUMEK
394,WEIME
394,PAMEK
394,NONGME
394,BATANI
394,OKBI
394,ABOY
394,OKBAB
394,TEIRAPLU
394,YEFTA
394,KIWIROK
394,KIWIROK TIMUR
394,OKSEBANG
394,OKHIKA
394,OKLIP
394,OKSAMOL
394,OKBEMTA
394,BATOM
394,MURKIM
394,MOFINOP
395,KURIMA
395,MUSAIK
395,DEKAI
395,OBIO
395,PASEMA
395,AMUMA
395,SURU-SURU
395,WUSAMA
395,SILIMO
395,NINIA
395,HOLUWON
395,LOLAT
395,LANGDA
395,BOMELA
395,SUNTAMON
395,SOBAHAM
395,KORUPUN
395,SELA
395,KWELAMDUA
395,ANGGRUK
395,PANGGEMA
395,WALMA
395,KOSAREK
395,UBAHAK
395,NALCA
395,PULDAMA
395,NIPSAN
395,SAMENAGE
395,TANGMA
395,SOBA
395,MUGI
395,YOGOSEM
395,KAYO
395,SUMO
395,HOGIO
395,UKHA
395,WERIMA
395,SOLOIKMA
395,SERADALA
395,KABIANGGAMA
395,KWIKMA
395,HILIPUK
395,YAHULIAMBUT
395,HEREAPINI
395,UBALIHI
395,TALAMBO
395,PRONGGOLI
395,ENDOMEN
395,KONA
395,DURAM
395,DIRWEMNA
396,KANGGIME
396,WONIKI
396,NABUNAGE
396,GILUBANDU
396,WAKUO
396,KARUBAGA
396,GOYAGE
396,WUNIN
396,KONDAGA
396,NELAWI
396,KUARI
396,BOKONDINI
396,BOKONERI
396,BEWANI
396,KEMBU
396,WINA
396,UMAGI
396,PANAGA
396,POGANERI
396,KAMBONERI
396,AIR GARAM
396,DOW
396,WARI / TAIYEVE
396,EGIAM
396,NUNGGAWI
396,KUBU
396,GEYA
396,NUMBA
396,DUNDU
396,GUNDAGI
396,TIMORI
396,YUNERI
396,TAGINERI
396,DORMAN
396,SBEY
398,JAIR
398,SUBUR
398,KIA
398,MINDIPTANA
398,INIYANDIT
398,KOMBUT
398,SESNUK
398,MANDOBO
398,FOFI
398,ARIMOP
398,KOUH
398,BOMAKIA
398,FIRIWAGE
398,MANGGELUM
398,YANIRUMA
398,KAWAGIT
398,KOMBAY
398,WAROPKO
398,AMBATKWI
398,NINATI
399,NAMBIOMAN BAPAI
399,MINYAMUR
399,EDERA
399,VENAHA
399,OBAA
399,PASSUE
399,HAJU
399,ASSUE
399,CITAKMITAK
399,KAIBAR
400,PANTAI KASUARI
400,FAYIT
400,ATSY
400,SUATOR
400,AKAT
400,AGATS
400,SAWA ERMA
400,SURU-SURU
401,SUPIORI SELATAN
401,KEPULAUAN ARURI
401,SUPIORI UTARA
401,SUPIORI BARAT
401,SUPIORI TIMUR
401,MAMBERAMO RAYA
402,NAIKERE
402,WONDIBOY
402,RASIEY
402,KURI WAMESA
402,WASIOR
402,DUAIRI
402,ROON
402,WINDESI
402,NIKIWAR
402,WAMESA
402,ROSWAR
402,RUMBERPON
402,SOUG JAYA
403,MUARA TAMI
403,ABEPURA
403,HERAM
403,JAYAPURA SELATAN
403,JAYAPURA UTARA
404,SORONG BARAT
404,SORONG KEPULAUAN
404,SORONG TIMUR
404,SORONG UTARA
404,SORONG
404,SORONG MANOI
405,FAWI
405,MULIA
405,MEWOLUK
405,YAMO
405,ILU
405,TORERE
405,JIGONIKME
405,TINGGINAMBUT
405,AGADUGUME
405,GOME
405,ILAGA
405,SINAK
405,POGOMA
405,WANGBE
405,BEOGA
405,DOUFO
406,WAROPEN BAWAH
406,INGGERUS
406,UREIFAISEI
406,OADATE
406,WAPOGA
406,MASIREI
406,RISEI SAYATI
406,DEMBA
406,WALANI
406,KIRIHI
407,KAUREH
407,AIRU
407,YAPSI
407,KEMTUK
407,KEMTUK GRESI
407,GRESI SELATAN
407,NIMBORAN
407,NIMBORAN TIMUR / NAMBLONG
407,NIMBOKRANG
407,UNURUM GUAY
407,DEMTA
407,YOKARI
407,DEPAPRE
407,RAVENIRARA
407,SENTANI BARAT
407,WAIBU
407,SENTANI
407,EBUNGFAU
407,SENTANI TIMUR
408,UWAPA
408,MENOU
408,DIPA
408,YAUR
408,TELUK UMAR
408,WANGGAR
408,NABIRE BARAT
408,NABIRE
408,TELUK KIMI
408,NAPAN
408,MAKIMI
408,WAPOGA
408,SIRIWO
408,YARO
409,FAKFAK TIMUR
409,KARAS
409,FAKFAK
409,FAKFAK TENGAH
409,FAKFAK BARAT
409,KOKAS
409,TELUK PATIPI
409,KRAMONGMONGGA
409,BOMBERAY
411,RANSIKI
411,MOMI WAREN
411,NENEI
411,SURUREY
411,ANGGI
411,TAIGE
411,MEMBEY
411,ORANSBARI
411,WARMARE
411,PRAFI
411,MENYAMBOUW
411,CATUBOUW
411,MANOKWARI BARAT
411,MANOKWARI TIMUR
411,MANOKWARI UTARA
411,MANOKWARI SELATAN
411,TESTEGA
411,TANAH RUBU
411,KEBAR
411,SENOPI
411,AMBERBAKEN
411,MUBARNI / ARFU
411,MASNI
411,SIDEY
411,TAHOSTA
411,DIDOHU
411,DATARAN ISIM
411,ANGGI GIDA
411,HINGK
412,YAPEN TIMUR
412,PANTURA YAPEN
412,TELUK AMPIMOI
412,RAIMBAWI
412,ANGKAISERA
412,KEP. AMBAI
412,YAPEN SELATAN
412,KOSIWO
412,YAPEN BARAT
412,WONAWA
412,POOM
412,WINDESI
412,BENUKI
412,SAWAI
412,MAMBERAMO ILIR
412,MAMBERAMO TENGAH
412,MAMBERAMO TENGAH TIMUR
412,ROFAER
412,MAMBERAMO ULU
413,NUMFOR BARAT
413,ORKERI
413,NUMFOR TIMUR
413,BRUYADORI
413,POIRU
413,PADAIDO
413,AINANDO PADAIDO
413,BIAK TIMUR
413,ORIDEK
413,BIAK KOTA
413,SAMOFA
413,YENDIDORI
413,BIAK UTARA
413,ANDEY
413,WARSA
413,YAWOSI
413,BONDIFUAR
413,BIAK BARAT
413,SWANDIWE
414,PANIAI TIMUR
414,YATAMO
414,KEBO
414,BIBIDA
414,DUMADAMA
414,ARADIDE
414,EKADIDE
414,PANIAI BARAT
414,SIRIWO
414,BOGOBAIDA
415,MIMIKA BARAT
415,MIMIKA BARAT JAUH
415,MIMIKA BARAT TENGAH
415,MIMIKA TIMUR
415,MIMIKA TENGAH
415,MIMIKA TIMUR JAUH
415,MIMIKA BARU
415,KUALA KENCANA
415,TEMBAGAPURA
415,AGIMUGA
415,JILA
415,JITA
416,PANTAI TIMUR BAGIAN BARAT
416,PANTAI TIMUR
416,BONGGO
416,BONGGO TIMUR
416,TOR ATAS
416,SARMI
416,SARMI TIMUR
416,SARMI SELATAN
416,PANTAI BARAT
416,APAWER HULU
418,MORAID
418,KLASO
418,MAKBON
418,KLAYILI
418,BERAUR
418,KLAMONO
418,KLABOT
418,KLAWAK
418,SALAWATI
418,MAYAMUK
418,SALAWATI TIMUR
418,SEGET
418,SEGUN
418,SALAWATI SELATAN
418,AIMAS
418,MARIAT
418,SAYOSA
418,MAUDUS
420,INANWATAN
420,METEMANI
420,KOKODA
420,KAIS
420,KOKODA UTARA
420,MOSWAREN
420,TEMINABUAN
420,SEREMUK
420,WAYER
420,KONDA
420,SAIFI
420,SAWIAT
420,FOKOUR
421,MISOOL SELATAN
421,MISOOL BARAT
421,MISOOL
421,KOFIAU
421,MISOOL TIMUR
421,KEPULAUAN SEMBILAN
421,SALAWATI UTARA
421,SELAT SAGAWIN
421,WAIGEO SELATAN
421,TELUK MAYALIBIT
421,MEOS MANSAR
421,WAIGEO BARAT
421,WAIGEO BARAT KEPULAUAN
421,WAIGEO UTARA
421,WARWARBOMI
421,KEPULAUAN AYAU
421,WAIGEO TIMUR
422,BURUWAY
422,TELUK ARGUNI
422,TELUK ARGUNI BAWAH
422,KAIMANA
422,KAMBRAU
422,TELUK ETNA
422,YAMOR
423,IRORUTU / FAFURWAR
423,BABO
423,SUMURI
423,AROBA
423,KAITARO
423,KURI
423,WAMESA
423,BINTUNI
423,MANIMERI
423,TUHIBA
423,DATARAN BEIMES
423,TEMBUNI
423,ARANDAY
423,KOMUNDAN
423,TOMU
423,WERIAGAR
423,MOSKONA SELATAN
423,MEYADO
423,MOSKONA BARAT
423,MERDEY
423,BISCOOP
423,MASYETA
423,MOSKONA UTARA
423,MOSKONA TIMUR
